timestamp,accX,accY,accZ
844717480,0.95,-0.29,0.12
844719341,0.95,-0.29,0.12
844721334,0.95,-0.29,0.12
844723335,0.95,-0.29,0.12
844725334,0.96,-0.17,0.09
844727334,0.96,-0.17,0.09
844729335,0.96,-0.17,0.09
844731333,0.96,-0.17,0.09
844733340,0.96,-0.17,0.09
844735337,1.10,0.05,0.07
844737341,1.10,0.05,0.07
844739336,1.10,0.05,0.07
844741335,1.10,0.05,0.07
844743402,1.10,0.05,0.07
844745341,0.98,-0.08,0.19
844747336,0.98,-0.08,0.19
844749336,0.98,-0.08,0.19
844751331,0.98,-0.08,0.19
844753390,0.98,-0.08,0.19
844755348,1.04,-0.10,0.09
844757416,1.04,-0.10,0.09
844759388,1.04,-0.10,0.09
844761368,1.04,-0.10,0.09
844763369,1.04,-0.10,0.09
844765371,0.92,-0.24,0.25
844767470,0.92,-0.24,0.25
844769370,0.92,-0.24,0.25
844771363,0.92,-0.24,0.25
844773338,0.92,-0.24,0.25
844775338,1.00,-0.20,0.17
844777338,1.00,-0.20,0.17
844779339,1.00,-0.20,0.17
844781335,1.00,-0.20,0.17
844783340,1.00,-0.20,0.17
844785344,0.98,-0.20,0.09
844787338,0.98,-0.20,0.09
844789371,0.98,-0.20,0.09
844791340,0.98,-0.20,0.09
844793443,0.98,-0.20,0.09
844795335,1.02,-0.21,0.14
844797378,1.02,-0.21,0.14
844799370,1.02,-0.21,0.14
844801374,1.02,-0.21,0.14
844803372,1.02,-0.21,0.14
844805369,0.98,-0.22,0.17
844807371,0.98,-0.22,0.17
844809362,0.98,-0.22,0.17
844811337,0.98,-0.22,0.17
844813336,0.98,-0.22,0.17
844815334,0.98,-0.20,0.18
844817436,0.98,-0.20,0.18
844819348,0.98,-0.20,0.18
844821336,0.98,-0.20,0.18
844823340,0.98,-0.20,0.18
844825350,1.00,-0.16,0.17
844827343,1.00,-0.16,0.17
844829339,1.00,-0.16,0.17
844831350,1.00,-0.16,0.17
844833336,1.00,-0.16,0.17
844835342,1.00,-0.12,0.12
844837371,1.00,-0.12,0.12
844839373,1.00,-0.12,0.12
844841370,1.00,-0.12,0.12
844843469,1.00,-0.12,0.12
844845371,1.01,-0.19,0.15
844847384,1.01,-0.19,0.15
844849405,1.01,-0.19,0.15
844851407,1.01,-0.19,0.15
844853381,1.01,-0.19,0.15
844855352,0.97,-0.20,0.13
844857380,0.97,-0.20,0.13
844859334,0.97,-0.20,0.13
844861340,0.97,-0.20,0.13
844863335,0.97,-0.20,0.13
844865334,1.01,-0.22,0.14
844867450,1.01,-0.22,0.14
844869344,1.01,-0.22,0.14
844871336,1.01,-0.22,0.14
844873336,1.01,-0.22,0.14
844875333,0.98,-0.14,0.13
844877378,0.98,-0.14,0.13
844879371,0.98,-0.14,0.13
844881367,0.98,-0.14,0.13
844883369,0.98,-0.14,0.13
844885370,0.98,-0.14,0.13
844887373,1.02,-0.14,0.11
844889402,1.02,-0.14,0.11
844891362,1.02,-0.14,0.11
844893460,1.02,-0.14,0.11
844895343,1.02,-0.14,0.11
844897334,0.97,-0.16,0.14
844899333,0.97,-0.16,0.14
844901336,0.97,-0.16,0.14
844903337,0.97,-0.16,0.14
844905335,0.97,-0.16,0.14
844907335,1.01,-0.17,0.12
844909335,1.01,-0.17,0.12
844911338,1.01,-0.17,0.12
844913337,1.01,-0.17,0.12
844915336,1.01,-0.17,0.12
844917454,0.98,-0.14,0.08
844919375,0.98,-0.14,0.08
844921369,0.98,-0.14,0.08
844923372,0.98,-0.14,0.08
844925368,0.98,-0.14,0.08
844927373,1.01,-0.14,0.06
844929366,1.01,-0.14,0.06
844931336,1.01,-0.14,0.06
844933338,1.01,-0.14,0.06
844935337,1.01,-0.14,0.06
844937335,0.96,-0.14,0.11
844939338,0.96,-0.14,0.11
844941342,0.96,-0.14,0.11
844943432,0.96,-0.14,0.11
844945337,0.96,-0.14,0.11
844947338,0.98,-0.14,0.07
844949336,0.98,-0.14,0.07
844951335,0.98,-0.14,0.07
844953336,0.98,-0.14,0.07
844955335,0.98,-0.14,0.07
844957375,0.96,-0.14,0.08
844959417,0.96,-0.14,0.08
844961415,0.96,-0.14,0.08
844963404,0.96,-0.14,0.08
844965371,0.96,-0.14,0.08
844967466,0.96,-0.13,0.06
844969375,0.96,-0.13,0.06
844971369,0.96,-0.13,0.06
844973365,0.96,-0.13,0.06
844975336,0.96,-0.13,0.06
844977335,0.96,-0.14,0.06
844979339,0.96,-0.14,0.06
844981334,0.96,-0.14,0.06
844983339,0.96,-0.14,0.06
844985344,0.96,-0.14,0.06
844987343,0.92,-0.12,0.05
844989368,0.92,-0.12,0.05
844991339,0.92,-0.12,0.05
844993440,0.92,-0.12,0.05
844995341,0.92,-0.12,0.05
844997376,0.95,-0.14,0.03
844999371,0.95,-0.14,0.03
845001371,0.95,-0.14,0.03
845003370,0.95,-0.14,0.03
845005371,0.95,-0.14,0.03
845007369,0.91,-0.12,0.04
845009365,0.91,-0.12,0.04
845011335,0.91,-0.12,0.04
845013337,0.91,-0.12,0.04
845015336,0.91,-0.12,0.04
845017437,0.94,-0.16,0.04
845019347,0.94,-0.16,0.04
845021340,0.94,-0.16,0.04
845023343,0.94,-0.16,0.04
845025337,0.94,-0.16,0.04
845027336,0.91,-0.13,0.04
845029336,0.91,-0.13,0.04
845031339,0.91,-0.13,0.04
845033336,0.91,-0.13,0.04
845035337,0.91,-0.13,0.04
845037372,0.95,-0.14,0.03
845039370,0.95,-0.14,0.03
845041369,0.95,-0.14,0.03
845043468,0.95,-0.14,0.03
845045371,0.95,-0.14,0.03
845047369,0.92,-0.11,0.02
845049366,0.92,-0.11,0.02
845051337,0.92,-0.11,0.02
845053337,0.92,-0.11,0.02
845055338,0.92,-0.11,0.02
845057336,0.97,-0.13,0.02
845059347,0.97,-0.13,0.02
845061392,0.97,-0.13,0.02
845063415,0.97,-0.13,0.02
845065378,0.97,-0.13,0.02
845067451,0.93,-0.09,0.02
845069341,0.93,-0.09,0.02
845071334,0.93,-0.09,0.02
845073336,0.93,-0.09,0.02
845075335,0.93,-0.09,0.02
845077383,0.96,-0.11,0.02
845079369,0.96,-0.11,0.02
845081373,0.96,-0.11,0.02
845083371,0.96,-0.11,0.02
845085368,0.96,-0.11,0.02
845087369,0.95,-0.10,0.02
845089395,0.95,-0.10,0.02
845091343,0.95,-0.10,0.02
845093456,0.95,-0.10,0.02
845095336,0.95,-0.10,0.02
845097336,0.95,-0.11,0.01
845099333,0.95,-0.11,0.01
845101335,0.95,-0.11,0.01
845103337,0.95,-0.11,0.01
845105333,0.95,-0.11,0.01
845107335,0.96,-0.12,-0.01
845109336,0.96,-0.12,-0.01
845111336,0.96,-0.12,-0.01
845113336,0.96,-0.12,-0.01
845115335,0.96,-0.12,-0.01
845117449,0.96,-0.10,-0.00
845119372,0.96,-0.10,-0.00
845121371,0.96,-0.10,-0.00
845123370,0.96,-0.10,-0.00
845125368,0.96,-0.10,-0.00
845127372,0.98,-0.11,0.00
845129360,0.98,-0.11,0.00
845131340,0.98,-0.11,0.00
845133339,0.98,-0.11,0.00
845135335,0.98,-0.11,0.00
845137341,0.98,-0.11,0.00
845139338,0.95,-0.09,-0.01
845141341,0.95,-0.09,-0.01
845143429,0.95,-0.09,-0.01
845145335,0.95,-0.09,-0.01
845147338,0.95,-0.09,-0.01
845149335,0.98,-0.10,-0.00
845151333,0.98,-0.10,-0.00
845153340,0.98,-0.10,-0.00
845155337,0.98,-0.10,-0.00
845157379,0.98,-0.10,-0.00
845159368,0.94,-0.07,-0.00
845161367,0.94,-0.07,-0.00
845163423,0.94,-0.07,-0.00
845165416,0.94,-0.07,-0.00
845167474,0.94,-0.07,-0.00
845169382,0.99,-0.11,-0.01
845171369,0.99,-0.11,-0.01
845173364,0.99,-0.11,-0.01
845175335,0.99,-0.11,-0.01
845177337,0.99,-0.11,-0.01
845179336,0.95,-0.10,-0.04
845181338,0.95,-0.10,-0.04
845183339,0.95,-0.10,-0.04
845185346,0.95,-0.10,-0.04
845187337,0.95,-0.10,-0.04
845189366,0.99,-0.12,-0.02
845191339,0.99,-0.12,-0.02
845193460,0.99,-0.12,-0.02
845195337,0.99,-0.12,-0.02
845197374,0.99,-0.12,-0.02
845199371,0.95,-0.09,-0.03
845201367,0.95,-0.09,-0.03
845203368,0.95,-0.09,-0.03
845205369,0.95,-0.09,-0.03
845207370,0.95,-0.09,-0.03
845209363,0.97,-0.10,0.01
845211338,0.97,-0.10,0.01
845213337,0.97,-0.10,0.01
845215338,0.97,-0.10,0.01
845217434,0.97,-0.10,0.01
845219346,0.97,-0.11,-0.01
845221338,0.97,-0.11,-0.01
845223336,0.97,-0.11,-0.01
845225337,0.97,-0.11,-0.01
845227335,0.97,-0.11,-0.01
845229339,0.99,-0.11,-0.01
845231335,0.99,-0.11,-0.01
845233342,0.99,-0.11,-0.01
845235337,0.99,-0.11,-0.01
845237375,0.99,-0.11,-0.01
845239372,0.98,-0.09,-0.02
845241367,0.98,-0.09,-0.02
845243468,0.98,-0.09,-0.02
845245367,0.98,-0.09,-0.02
845247372,0.98,-0.09,-0.02
845249362,1.00,-0.09,-0.01
845251339,1.00,-0.09,-0.01
845253334,1.00,-0.09,-0.01
845255338,1.00,-0.09,-0.01
845257335,1.00,-0.09,-0.01
845259337,0.98,-0.07,-0.02
845261337,0.98,-0.07,-0.02
845263336,0.98,-0.07,-0.02
845265399,0.98,-0.07,-0.02
845267469,0.98,-0.07,-0.02
845269398,1.00,-0.07,-0.00
845271346,1.00,-0.07,-0.00
845273336,1.00,-0.07,-0.00
845275332,1.00,-0.07,-0.00
845277373,1.00,-0.07,-0.00
845279372,1.02,-0.09,-0.00
845281369,1.02,-0.09,-0.00
845283388,1.02,-0.09,-0.00
845285372,1.02,-0.09,-0.00
