timestamp,accX,accY,accZ
543044222,0.94,-0.13,0.02
543046250,0.94,-0.13,0.02
543048167,0.94,-0.13,0.02
543050166,0.93,-0.20,0.07
543052167,0.93,-0.20,0.07
543054167,0.93,-0.20,0.07
543056162,0.93,-0.20,0.07
543058164,0.93,-0.20,0.07
543060161,0.95,-0.17,-0.02
543062163,0.95,-0.17,-0.02
543064171,0.95,-0.17,-0.02
543066170,0.95,-0.17,-0.02
543068161,0.95,-0.17,-0.02
543070169,0.88,-0.23,0.04
543072269,0.88,-0.23,0.04
543074162,0.88,-0.23,0.04
543076162,0.88,-0.23,0.04
543078161,0.88,-0.23,0.04
543080186,0.93,-0.19,-0.04
543082164,0.93,-0.19,-0.04
543084163,0.93,-0.19,-0.04
543086166,0.93,-0.19,-0.04
543088160,0.93,-0.19,-0.04
543090170,0.96,-0.23,-0.02
543092205,0.96,-0.23,-0.02
543094217,0.96,-0.23,-0.02
543096282,0.96,-0.23,-0.02
543098186,0.96,-0.23,-0.02
543100238,0.88,-0.17,0.05
543102184,0.88,-0.17,0.05
543104180,0.88,-0.17,0.05
543106178,0.88,-0.17,0.05
543108179,0.88,-0.17,0.05
543110182,0.91,-0.21,-0.06
543112167,0.91,-0.21,-0.06
543114149,0.91,-0.21,-0.06
543116151,0.91,-0.21,-0.06
543118148,0.91,-0.21,-0.06
543120149,0.84,-0.32,0.06
543122251,0.84,-0.32,0.06
543124150,0.84,-0.32,0.06
543126151,0.84,-0.32,0.06
543128145,0.84,-0.32,0.06
543130149,0.90,-0.14,0.06
543132182,0.90,-0.14,0.06
543134180,0.90,-0.14,0.06
543136176,0.90,-0.14,0.06
543138177,0.90,-0.14,0.06
543140180,0.91,-0.20,-0.05
543142177,0.91,-0.20,-0.05
543144158,0.91,-0.20,-0.05
543146247,0.91,-0.20,-0.05
543148157,0.91,-0.20,-0.05
543150149,0.91,-0.20,0.01
543152150,0.91,-0.20,0.01
543154149,0.91,-0.20,0.01
543156153,0.91,-0.20,0.01
543158150,0.91,-0.20,0.01
543160150,0.88,-0.17,0.00
543162148,0.88,-0.17,0.00
543164155,0.88,-0.17,0.00
543166162,0.88,-0.17,0.00
543168149,0.88,-0.17,0.00
543170146,0.88,-0.20,-0.03
543172283,0.88,-0.20,-0.03
543174182,0.88,-0.20,-0.03
543176182,0.88,-0.20,-0.03
543178180,0.88,-0.20,-0.03
543180241,0.91,-0.20,0.00
543182221,0.91,-0.20,0.00
543184220,0.91,-0.20,0.00
543186182,0.91,-0.20,0.00
543188173,0.91,-0.20,0.00
543190158,0.88,-0.18,-0.02
543192147,0.88,-0.18,-0.02
543194147,0.88,-0.18,-0.02
543196262,0.88,-0.18,-0.02
543198158,0.88,-0.18,-0.02
543200156,0.87,-0.18,0.02
543202158,0.87,-0.18,0.02
543204187,0.87,-0.18,0.02
543206145,0.87,-0.18,0.02
543208145,0.87,-0.18,0.02
543210145,0.91,-0.20,0.01
543212192,0.91,-0.20,0.01
543214177,0.91,-0.20,0.01
543216175,0.91,-0.20,0.01
543218179,0.91,-0.20,0.01
543220175,0.89,-0.18,-0.04
543222278,0.89,-0.18,-0.04
543224145,0.89,-0.18,-0.04
543226146,0.89,-0.18,-0.04
543228151,0.89,-0.18,-0.04
543230147,0.88,-0.18,0.03
543232148,0.88,-0.18,0.03
543234146,0.88,-0.18,0.03
543236147,0.88,-0.18,0.03
543238144,0.88,-0.18,0.03
543240148,0.91,-0.19,0.02
543242146,0.91,-0.19,0.02
543244145,0.91,-0.19,0.02
543246224,0.91,-0.19,0.02
543248157,0.91,-0.19,0.02
543250145,0.91,-0.18,-0.01
543252185,0.91,-0.18,-0.01
543254183,0.91,-0.18,-0.01
543256182,0.91,-0.18,-0.01
543258183,0.91,-0.18,-0.01
543260183,0.89,-0.18,0.00
543262179,0.89,-0.18,0.00
543264171,0.89,-0.18,0.00
543266158,0.89,-0.18,0.00
543268146,0.89,-0.18,0.00
543270147,0.92,-0.19,0.02
543272242,0.92,-0.19,0.02
543274152,0.92,-0.19,0.02
543276145,0.92,-0.19,0.02
543278150,0.92,-0.19,0.02
543280175,0.93,-0.19,-0.00
543282146,0.93,-0.19,-0.00
543284147,0.93,-0.19,-0.00
543286150,0.93,-0.19,-0.00
543288147,0.93,-0.19,-0.00
543290147,0.91,-0.18,0.01
543292191,0.91,-0.18,0.01
543294185,0.91,-0.18,0.01
543296277,0.91,-0.18,0.01
543298183,0.91,-0.18,0.01
543300223,0.93,-0.18,0.02
543302200,0.93,-0.18,0.02
543304201,0.93,-0.18,0.02
543306221,0.93,-0.18,0.02
543308171,0.93,-0.18,0.02
543310172,0.95,-0.19,0.00
543312149,0.95,-0.19,0.00
543314146,0.95,-0.19,0.00
543316152,0.95,-0.19,0.00
543318153,0.95,-0.19,0.00
543320152,0.93,-0.18,0.00
543322266,0.93,-0.18,0.00
543324151,0.93,-0.18,0.00
543326147,0.93,-0.18,0.00
543328147,0.93,-0.18,0.00
543330145,0.94,-0.18,0.01
543332185,0.94,-0.18,0.01
543334180,0.94,-0.18,0.01
543336172,0.94,-0.18,0.01
543338174,0.94,-0.18,0.01
543340173,0.96,-0.20,0.01
543342179,0.96,-0.20,0.01
543344165,0.96,-0.20,0.01
543346251,0.96,-0.20,0.01
543348157,0.96,-0.20,0.01
543350147,0.94,-0.18,0.00
543352146,0.94,-0.18,0.00
543354146,0.94,-0.18,0.00
543356151,0.94,-0.18,0.00
543358148,0.94,-0.18,0.00
543360151,0.93,-0.17,0.01
543362153,0.93,-0.17,0.01
543364148,0.93,-0.17,0.01
543366162,0.93,-0.17,0.01
543368145,0.93,-0.17,0.01
543370147,0.96,-0.18,0.02
543372273,0.96,-0.18,0.02
543374176,0.96,-0.18,0.02
543376176,0.96,-0.18,0.02
543378169,0.96,-0.18,0.02
543380213,0.97,-0.18,0.01
543382174,0.97,-0.18,0.01
543384169,0.97,-0.18,0.01
543386152,0.97,-0.18,0.01
543388148,0.97,-0.18,0.01
543390153,0.97,-0.18,0.01
543392150,0.96,-0.17,0.02
543394146,0.96,-0.17,0.02
543396263,0.96,-0.17,0.02
543398159,0.96,-0.17,0.02
543400159,0.96,-0.17,0.02
543402152,0.98,-0.18,0.02
543404149,0.98,-0.18,0.02
543406147,0.98,-0.18,0.02
543408148,0.98,-0.18,0.02
543410147,0.98,-0.18,0.02
543412183,0.99,-0.17,0.02
543414237,0.99,-0.17,0.02
543416157,0.99,-0.17,0.02
543418142,0.99,-0.17,0.02
543420213,0.99,-0.17,0.02
543422310,0.97,-0.16,0.03
543424182,0.97,-0.16,0.03
543426175,0.97,-0.16,0.03
543428178,0.97,-0.16,0.03
543430177,0.97,-0.16,0.03
543432178,0.98,-0.16,0.05
543434148,0.98,-0.16,0.05
543436146,0.98,-0.16,0.05
543438149,0.98,-0.16,0.05
543440149,0.98,-0.16,0.05
543442149,1.02,-0.18,0.04
543444149,1.02,-0.18,0.04
543446244,1.02,-0.18,0.04
543448157,1.02,-0.18,0.04
543450149,1.02,-0.18,0.04
543452180,1.00,-0.16,0.04
543454176,1.00,-0.16,0.04
543456178,1.00,-0.16,0.04
543458179,1.00,-0.16,0.04
543460177,1.00,-0.16,0.04
543462181,1.00,-0.15,0.07
543464159,1.00,-0.15,0.07
543466160,1.00,-0.15,0.07
543468150,1.00,-0.15,0.07
543470147,1.00,-0.15,0.07
543472245,1.02,-0.17,0.07
543474147,1.02,-0.17,0.07
543476145,1.02,-0.17,0.07
543478151,1.02,-0.17,0.07
543480173,1.02,-0.17,0.07
543482146,1.03,-0.16,0.07
543484147,1.03,-0.16,0.07
543486146,1.03,-0.16,0.07
543488149,1.03,-0.16,0.07
543490150,1.03,-0.16,0.07
543492190,1.02,-0.14,0.10
543494182,1.02,-0.14,0.10
543496273,1.02,-0.14,0.10
543498184,1.02,-0.14,0.10
543500187,1.02,-0.14,0.10
543502182,1.05,-0.16,0.10
543504214,1.05,-0.16,0.10
543506188,1.05,-0.16,0.10
543508143,1.05,-0.16,0.10
543510210,1.05,-0.16,0.10
543512142,1.07,-0.17,0.11
543514143,1.07,-0.17,0.11
543516139,1.07,-0.17,0.11
543518142,1.07,-0.17,0.11
543520144,1.07,-0.17,0.11
543522250,1.05,-0.14,0.11
543524139,1.05,-0.14,0.11
543526139,1.05,-0.14,0.11
543528139,1.05,-0.14,0.11
543530140,1.05,-0.14,0.11
543532139,1.06,-0.16,0.13
543534139,1.06,-0.16,0.13
543536140,1.06,-0.16,0.13
543538139,1.06,-0.16,0.13
543540140,1.06,-0.16,0.13
545602227,0.98,-0.16,0.05
545604172,0.96,-0.16,0.07
545606174,0.96,-0.16,0.07
