timestamp,accX,accY,accZ
1144230662,0.96,-0.12,0.09
1144232584,0.98,-0.06,0.12
1144234584,0.98,-0.06,0.12
1144236585,0.98,-0.06,0.12
1144238583,0.98,-0.06,0.12
1144240587,0.98,-0.06,0.12
1144242605,0.98,-0.07,0.16
1144244587,0.98,-0.07,0.16
1144246583,0.98,-0.07,0.16
1144248584,0.98,-0.07,0.16
1144250582,0.98,-0.07,0.16
1144252686,0.98,-0.06,0.13
1144254593,0.98,-0.06,0.13
1144256583,0.98,-0.06,0.13
1144258598,0.98,-0.06,0.13
1144260588,0.98,-0.06,0.13
1144262590,0.96,-0.13,0.11
1144264584,0.96,-0.13,0.11
1144266582,0.96,-0.13,0.11
1144268587,0.96,-0.13,0.11
1144270684,0.96,-0.13,0.11
1144272644,0.95,-0.16,0.09
1144274610,0.95,-0.16,0.09
1144276616,0.95,-0.16,0.09
1144278728,0.95,-0.16,0.09
1144280622,0.95,-0.16,0.09
1144282615,0.94,-0.17,0.09
1144284610,0.94,-0.17,0.09
1144286587,0.94,-0.17,0.09
1144288598,0.94,-0.17,0.09
1144290586,0.94,-0.17,0.09
1144292583,0.95,-0.17,0.11
1144294584,0.95,-0.17,0.11
1144296587,0.95,-0.17,0.11
1144298582,0.95,-0.17,0.11
1144300587,0.95,-0.17,0.11
1144302684,0.96,-0.12,0.09
1144304593,0.96,-0.12,0.09
1144306582,0.96,-0.12,0.09
1144308584,0.96,-0.12,0.09
1144310621,0.96,-0.12,0.09
1144312613,0.99,-0.06,0.09
1144314609,0.99,-0.06,0.09
1144316614,0.99,-0.06,0.09
1144318613,0.99,-0.06,0.09
1144320656,0.99,-0.06,0.09
1144322642,0.97,-0.09,0.14
1144324669,0.97,-0.09,0.14
1144326645,0.97,-0.09,0.14
1144328708,0.97,-0.09,0.14
1144330588,0.97,-0.09,0.14
1144332587,0.98,-0.08,0.12
1144334589,0.98,-0.08,0.12
1144336584,0.98,-0.08,0.12
1144338588,0.98,-0.08,0.12
1144340585,0.98,-0.08,0.12
1144342611,0.98,-0.10,0.09
1144344589,0.98,-0.10,0.09
1144346583,0.98,-0.10,0.09
1144348583,0.98,-0.10,0.09
1144350631,0.98,-0.10,0.09
1144352709,0.95,-0.16,0.11
1144354626,0.95,-0.16,0.11
1144356618,0.95,-0.16,0.11
1144358616,0.95,-0.16,0.11
1144360617,0.95,-0.16,0.11
1144362606,0.96,-0.16,0.09
1144364584,0.96,-0.16,0.09
1144366586,0.96,-0.16,0.09
1144368586,0.96,-0.16,0.09
1144370583,0.96,-0.16,0.09
1144372585,0.96,-0.13,0.10
1144374584,0.96,-0.13,0.10
1144376583,0.96,-0.13,0.10
1144378678,0.96,-0.13,0.10
1144380679,0.96,-0.13,0.10
1144382625,0.96,-0.12,0.12
1144384583,0.96,-0.12,0.12
1144386584,0.96,-0.12,0.12
1144388594,0.96,-0.12,0.12
1144390641,0.96,-0.12,0.12
1144392617,0.97,-0.09,0.11
1144394613,0.97,-0.09,0.11
1144396619,0.97,-0.09,0.11
1144398615,0.97,-0.09,0.11
1144400617,0.97,-0.09,0.11
1144402719,0.98,-0.08,0.12
1144404591,0.98,-0.08,0.12
1144406585,0.98,-0.08,0.12
1144408586,0.98,-0.08,0.12
1144410584,0.98,-0.08,0.12
1144412583,0.97,-0.10,0.12
1144414584,0.97,-0.10,0.12
1144416586,0.97,-0.10,0.12
1144418590,0.97,-0.10,0.12
1144420595,0.97,-0.10,0.12
1144422601,0.97,-0.11,0.11
1144424631,0.97,-0.11,0.11
1144426583,0.97,-0.11,0.11
1144428683,0.97,-0.11,0.11
1144430627,0.97,-0.11,0.11
1144432616,0.96,-0.12,0.11
1144434619,0.96,-0.12,0.11
1144436621,0.96,-0.12,0.11
1144438643,0.96,-0.12,0.11
1144440675,0.96,-0.12,0.11
1144442662,0.95,-0.14,0.11
1144444618,0.95,-0.14,0.11
1144446609,0.95,-0.14,0.11
1144448587,0.95,-0.14,0.11
1144450588,0.95,-0.14,0.11
1144452702,0.95,-0.14,0.11
1144454594,0.95,-0.14,0.11
1144456589,0.95,-0.14,0.11
1144458588,0.95,-0.14,0.11
1144460596,0.95,-0.14,0.11
1144462584,0.95,-0.14,0.11
1144464583,0.96,-0.12,0.10
1144466583,0.96,-0.12,0.10
1144468582,0.96,-0.12,0.10
1144470626,0.96,-0.12,0.10
1144472617,0.96,-0.12,0.10
1144474617,0.97,-0.11,0.12
1144476621,0.97,-0.11,0.12
1144478716,0.97,-0.11,0.12
1144480622,0.97,-0.11,0.12
1144482609,0.97,-0.11,0.12
1144484589,0.97,-0.11,0.11
1144486591,0.97,-0.11,0.11
1144488596,0.97,-0.11,0.11
1144490586,0.97,-0.11,0.11
1144492586,0.97,-0.11,0.11
1144494583,0.96,-0.10,0.12
1144496611,0.96,-0.10,0.12
1144498680,0.96,-0.10,0.12
1144500629,0.96,-0.10,0.12
1144502698,0.96,-0.10,0.12
1144504594,0.96,-0.11,0.11
1144506586,0.96,-0.11,0.11
1144508585,0.96,-0.11,0.11
1144510632,0.96,-0.11,0.11
1144512617,0.96,-0.11,0.11
1144514621,0.96,-0.11,0.11
1144516616,0.96,-0.11,0.11
1144518617,0.96,-0.11,0.11
1144520617,0.96,-0.11,0.11
1144522613,0.96,-0.11,0.11
1144524588,0.96,-0.12,0.11
1144526634,0.96,-0.12,0.11
1144528689,0.96,-0.12,0.11
1144530584,0.96,-0.12,0.11
1144532582,0.96,-0.12,0.11
1144534582,0.96,-0.12,0.11
1144536584,0.96,-0.12,0.11
1144538586,0.96,-0.12,0.11
1144540585,0.96,-0.12,0.11
1144542612,0.96,-0.12,0.11
1144544582,0.96,-0.12,0.10
1144546586,0.96,-0.12,0.10
1144548582,0.96,-0.12,0.10
1144550635,0.96,-0.12,0.10
1144552710,0.96,-0.12,0.10
1144554628,0.96,-0.11,0.11
1144556640,0.96,-0.11,0.11
1144558678,0.96,-0.11,0.11
1144560655,0.96,-0.11,0.11
1144562614,0.96,-0.11,0.11
1144564617,0.96,-0.11,0.12
1144566612,0.96,-0.11,0.12
1144568586,0.96,-0.11,0.12
1144570584,0.96,-0.11,0.12
1144572584,0.96,-0.11,0.12
1144574583,0.96,-0.11,0.11
1144576583,0.96,-0.11,0.11
1144578703,0.96,-0.11,0.11
1144580583,0.96,-0.11,0.11
1144582583,0.96,-0.11,0.11
1144584584,0.96,-0.12,0.11
1144586590,0.96,-0.12,0.11
1144588595,0.96,-0.12,0.11
1144590622,0.96,-0.12,0.11
1144592622,0.96,-0.12,0.11
1144594615,0.97,-0.11,0.11
1144596617,0.97,-0.11,0.11
1144598619,0.97,-0.11,0.11
1144600617,0.97,-0.11,0.11
1144602696,0.97,-0.11,0.11
1144604595,0.97,-0.11,0.11
1144606584,0.97,-0.11,0.11
1144608583,0.97,-0.11,0.11
1144610590,0.97,-0.11,0.11
1144612584,0.97,-0.11,0.11
1144614590,0.96,-0.11,0.12
1144616589,0.96,-0.11,0.12
1144618628,0.96,-0.11,0.12
1144620654,0.96,-0.11,0.12
1144622625,0.96,-0.11,0.12
1144624583,0.97,-0.11,0.11
1144626583,0.97,-0.11,0.11
1144628746,0.97,-0.11,0.11
1144630629,0.97,-0.11,0.11
1144632616,0.97,-0.11,0.11
1144634617,0.97,-0.11,0.11
1144636618,0.97,-0.11,0.11
1144638618,0.97,-0.11,0.11
1144640621,0.97,-0.11,0.11
1144642648,0.97,-0.11,0.11
1144644588,0.96,-0.11,0.10
1144646584,0.96,-0.11,0.10
1144648589,0.96,-0.11,0.10
1144650585,0.96,-0.11,0.10
1144652698,0.96,-0.11,0.10
1144654591,0.96,-0.12,0.11
1144656589,0.96,-0.12,0.11
1144658586,0.96,-0.12,0.11
1144660590,0.96,-0.12,0.11
1144662584,0.96,-0.12,0.11
1144664584,0.96,-0.11,0.11
1144666587,0.96,-0.11,0.11
1144668584,0.96,-0.11,0.11
1144670629,0.96,-0.11,0.11
1144672618,0.96,-0.11,0.11
1144674619,0.96,-0.11,0.11
1144676620,0.96,-0.11,0.11
1144678790,0.96,-0.11,0.11
1144680639,0.96,-0.11,0.11
1144682626,0.96,-0.11,0.11
1144684618,0.96,-0.11,0.11
1144686603,0.96,-0.11,0.12
1144688595,0.96,-0.11,0.12
1144690584,0.96,-0.11,0.12
1144692583,0.96,-0.11,0.12
1144694584,0.96,-0.11,0.12
1144696585,0.97,-0.11,0.10
1144698583,0.97,-0.11,0.10
1144700582,0.97,-0.11,0.10
1144702694,0.97,-0.11,0.10
1144704595,0.97,-0.11,0.10
1144706584,0.96,-0.11,0.11
1144708584,0.96,-0.11,0.11
1144710630,0.96,-0.11,0.11
1144712619,0.96,-0.11,0.11
1144714620,0.96,-0.11,0.11
1144716616,0.96,-0.11,0.11
1144718617,0.96,-0.11,0.11
1144720627,0.96,-0.11,0.11
1144722610,0.96,-0.11,0.11
1144724587,0.96,-0.11,0.11
1144726596,0.97,-0.11,0.11
1144728791,0.97,-0.11,0.11
1144730659,0.97,-0.11,0.11
1144732593,0.97,-0.11,0.11
1144734588,0.97,-0.11,0.11
1144736585,0.97,-0.11,0.11
1144738584,0.97,-0.11,0.11
1144740591,0.97,-0.11,0.11
1144742621,0.97,-0.11,0.11
1144744587,0.97,-0.11,0.11
1144746583,0.96,-0.10,0.12
1144748584,0.96,-0.10,0.12
1144750632,0.96,-0.10,0.12
1144752717,0.96,-0.10,0.12
1144754626,0.96,-0.10,0.12
1144756615,0.97,-0.10,0.11
1144758617,0.97,-0.10,0.11
1144760619,0.97,-0.10,0.11
1144762613,0.97,-0.10,0.11
1144764584,0.97,-0.10,0.11
1144766585,0.97,-0.11,0.11
1144768584,0.97,-0.11,0.11
1144770589,0.97,-0.11,0.11
1144772585,0.97,-0.11,0.11
1144774585,0.97,-0.11,0.11
1144776590,0.96,-0.11,0.11
1144778710,0.96,-0.11,0.11
1144780678,0.96,-0.11,0.11
1144782633,0.96,-0.11,0.11
1144784590,0.96,-0.11,0.11
1144786587,0.96,-0.11,0.12
1144788595,0.96,-0.11,0.12
1144790628,0.96,-0.11,0.12
1144792618,0.96,-0.11,0.12
1144794616,0.96,-0.11,0.12
1144796616,0.97,-0.11,0.11
1144798611,0.97,-0.11,0.11
1144800619,0.97,-0.11,0.11
1144802716,0.97,-0.11,0.11
1144804594,0.97,-0.11,0.11
1144806586,0.96,-0.11,0.11
1144808585,0.96,-0.11,0.11
1144810587,0.96,-0.11,0.11
1144812583,0.96,-0.11,0.11
1144814590,0.96,-0.11,0.11
1144816584,0.97,-0.11,0.11
1144818594,0.97,-0.11,0.11
1144820594,0.97,-0.11,0.11
1144822583,0.97,-0.11,0.11
1144824586,0.97,-0.11,0.11
1144826585,0.97,-0.12,0.11
1144828660,0.97,-0.12,0.11
1144830624,0.97,-0.12,0.11
1144832653,0.97,-0.12,0.11
1144834639,0.97,-0.12,0.11
1144836618,0.97,-0.11,0.11
1144838678,0.97,-0.11,0.11
1144840657,0.97,-0.11,0.11
1144842647,0.97,-0.11,0.11
1144844616,0.97,-0.11,0.11
1144846618,0.96,-0.11,0.11
1144848615,0.96,-0.11,0.11
1144850589,0.96,-0.11,0.11
1144852706,0.96,-0.11,0.11
1144854594,0.96,-0.11,0.11
1144856585,0.96,-0.11,0.11
1144858590,0.96,-0.11,0.11
1144860590,0.96,-0.11,0.11
1144862587,0.96,-0.11,0.11
1144864585,0.96,-0.11,0.11
1144866587,0.96,-0.11,0.12
1144868585,0.96,-0.11,0.12
1144870621,0.96,-0.11,0.12
1144872618,0.96,-0.11,0.12
1144874618,0.96,-0.11,0.12
1144876618,0.96,-0.11,0.11
1144878718,0.96,-0.11,0.11
1144880618,0.96,-0.11,0.11
1144882612,0.96,-0.11,0.11
1144884589,0.96,-0.11,0.11
1144886588,0.96,-0.11,0.11
1144888593,0.96,-0.11,0.11
1144890585,0.96,-0.11,0.11
1144892586,0.96,-0.11,0.11
1144894582,0.96,-0.11,0.11
1144896582,0.96,-0.11,0.11
1144898681,0.96,-0.11,0.11
1144900624,0.96,-0.11,0.11
1144902702,0.96,-0.11,0.11
1144904592,0.96,-0.11,0.11
1144906583,0.96,-0.12,0.11
1144908583,0.96,-0.12,0.11
1144910634,0.96,-0.12,0.11
1144912621,0.96,-0.12,0.11
1144914620,0.96,-0.12,0.11
1144916621,0.96,-0.12,0.11
1144918616,0.96,-0.11,0.11
1144920616,0.96,-0.11,0.11
1144922610,0.96,-0.11,0.11
1144924585,0.96,-0.11,0.11
1144926587,0.96,-0.11,0.11
1144928678,0.96,-0.11,0.11
1144930587,0.96,-0.11,0.11
1144932582,0.96,-0.11,0.11
1144934602,0.96,-0.11,0.11
1144936633,0.96,-0.11,0.11
1144938585,0.97,-0.11,0.11
1144940584,0.97,-0.11,0.11
1144942620,0.97,-0.11,0.11
1144944584,0.97,-0.11,0.11
1144946581,0.97,-0.11,0.11
1144948584,0.97,-0.11,0.11
1144950631,0.97,-0.11,0.11
1144952714,0.97,-0.11,0.11
1144954624,0.97,-0.11,0.11
1144956619,0.97,-0.11,0.11
1144958636,0.96,-0.11,0.12
1144960719,0.96,-0.11,0.12
1144962655,0.96,-0.11,0.12
1144964619,0.96,-0.11,0.12
1144966618,0.96,-0.11,0.12
1144968587,0.97,-0.11,0.11
1144970589,0.97,-0.11,0.11
1144972586,0.97,-0.11,0.11
1144974590,0.97,-0.11,0.11
1144976590,0.97,-0.11,0.11
1144978705,0.96,-0.11,0.10
1144980585,0.96,-0.11,0.10
1144982584,0.96,-0.11,0.10
1144984584,0.96,-0.11,0.10
1144986590,0.96,-0.11,0.10
1144988594,0.96,-0.12,0.11
1144990619,0.96,-0.12,0.11
1144992619,0.96,-0.12,0.11
1144994619,0.96,-0.12,0.11
1144996617,0.96,-0.12,0.11
1144998620,0.97,-0.11,0.11
1145000615,0.97,-0.11,0.11
1145002703,0.97,-0.11,0.11
1145004595,0.97,-0.11,0.11
1145006583,0.97,-0.11,0.11
1145008586,0.97,-0.11,0.11
