timestamp,accX,accY,accZ
1492991657,0.90,-0.15,0.06
1492993584,0.90,-0.15,0.06
1492995583,0.90,-0.15,0.06
1492997582,0.90,-0.15,0.06
1492999624,0.90,-0.15,0.06
1493001590,0.95,-0.13,0.02
1493003711,0.95,-0.13,0.02
1493005581,0.95,-0.13,0.02
1493007586,0.95,-0.13,0.02
1493009583,0.95,-0.13,0.02
1493011583,0.93,-0.14,0.12
1493013583,0.93,-0.14,0.12
1493015582,0.93,-0.14,0.12
1493017583,0.93,-0.14,0.12
1493019590,0.93,-0.14,0.12
1493021597,0.97,-0.16,0.04
1493023590,0.97,-0.16,0.04
1493025584,0.97,-0.16,0.04
1493027663,0.97,-0.16,0.04
1493029594,0.97,-0.16,0.04
1493031670,0.98,-0.18,0.11
1493033633,0.98,-0.18,0.11
1493035621,0.98,-0.18,0.11
1493037615,0.98,-0.18,0.11
1493039619,0.98,-0.18,0.11
1493041619,0.99,-0.15,0.11
1493043617,0.99,-0.15,0.11
1493045613,0.99,-0.15,0.11
1493047590,0.99,-0.15,0.11
1493049588,0.99,-0.15,0.11
1493051583,0.97,-0.16,0.12
1493053691,0.97,-0.16,0.12
1493055590,0.97,-0.16,0.12
1493057584,0.97,-0.16,0.12
1493059583,0.97,-0.16,0.12
1493061583,0.96,-0.12,0.13
1493063583,0.96,-0.12,0.13
1493065590,0.96,-0.12,0.13
1493067585,0.96,-0.12,0.13
1493069590,0.96,-0.12,0.13
1493071621,1.00,-0.22,0.08
1493073653,1.00,-0.22,0.08
1493075614,1.00,-0.22,0.08
1493077710,1.00,-0.22,0.08
1493079619,1.00,-0.22,0.08
1493081615,1.02,-0.19,0.07
1493083644,1.02,-0.19,0.07
1493085674,1.02,-0.19,0.07
1493087660,1.02,-0.19,0.07
1493089612,1.02,-0.19,0.07
1493091585,1.05,-0.13,0.08
1493093589,1.05,-0.13,0.08
1493095589,1.05,-0.13,0.08
1493097590,1.05,-0.13,0.08
1493099585,1.05,-0.13,0.08
1493101624,0.95,-0.12,0.14
1493103707,0.95,-0.12,0.14
1493105585,0.95,-0.12,0.14
1493107582,0.95,-0.12,0.14
1493109584,0.95,-0.12,0.14
1493111629,0.99,-0.15,0.14
1493113631,0.99,-0.15,0.14
1493115619,0.99,-0.15,0.14
1493117616,0.99,-0.15,0.14
1493119622,0.99,-0.15,0.14
1493121621,1.07,-0.16,0.06
1493123611,1.07,-0.16,0.06
1493125587,1.07,-0.16,0.06
1493127686,1.07,-0.16,0.06
1493129592,1.07,-0.16,0.06
1493131587,1.07,-0.16,0.06
1493133582,1.10,-0.21,0.14
1493135586,1.10,-0.21,0.14
1493137581,1.10,-0.21,0.14
1493139582,1.10,-0.21,0.14
1493141582,1.10,-0.21,0.14
1493143590,1.05,-0.18,0.09
1493145737,1.05,-0.18,0.09
1493147623,1.05,-0.18,0.09
1493149583,1.05,-0.18,0.09
1493151626,1.05,-0.18,0.09
1493153735,1.08,-0.17,0.12
1493155622,1.08,-0.17,0.12
1493157618,1.08,-0.17,0.12
1493159614,1.08,-0.17,0.12
1493161619,1.08,-0.17,0.12
1493163611,1.02,-0.17,0.08
1493165586,1.02,-0.17,0.08
1493167591,1.02,-0.17,0.08
1493169589,1.02,-0.17,0.08
1493171587,1.02,-0.17,0.08
1493173618,1.00,-0.13,0.24
1493175587,1.00,-0.13,0.24
1493177687,1.00,-0.13,0.24
1493179593,1.00,-0.13,0.24
1493181590,1.00,-0.13,0.24
1493183586,1.06,-0.17,-0.01
1493185584,1.06,-0.17,-0.01
1493187586,1.06,-0.17,-0.01
1493189582,1.06,-0.17,-0.01
1493191628,1.06,-0.17,-0.01
1493193641,1.09,-0.18,0.13
1493195680,1.09,-0.18,0.13
1493197643,1.09,-0.18,0.13
1493199618,1.09,-0.18,0.13
1493201615,1.09,-0.18,0.13
1493203779,1.10,-0.16,0.14
1493205614,1.10,-0.16,0.14
1493207613,1.10,-0.16,0.14
1493209610,1.10,-0.16,0.14
1493211587,1.10,-0.16,0.14
1493213589,1.12,-0.15,-0.05
1493215584,1.12,-0.15,-0.05
1493217589,1.12,-0.15,-0.05
1493219597,1.12,-0.15,-0.05
1493221594,1.12,-0.15,-0.05
1493223588,1.09,-0.20,0.09
1493225583,1.09,-0.20,0.09
1493227689,1.09,-0.20,0.09
1493229597,1.09,-0.20,0.09
1493231623,1.09,-0.20,0.09
1493233613,1.04,-0.16,0.12
1493235615,1.04,-0.16,0.12
1493237620,1.04,-0.16,0.12
1493239614,1.04,-0.16,0.12
1493241621,1.04,-0.16,0.12
