timestamp,accX,accY,accZ
1332917657,0.98,-0.23,0.00
1332919590,0.98,-0.23,0.00
1332921595,1.00,-0.28,-0.07
1332923591,1.00,-0.28,-0.07
1332925585,1.00,-0.28,-0.07
1332927698,1.00,-0.28,-0.07
1332929595,1.00,-0.28,-0.07
1332931584,0.98,-0.25,-0.08
1332933584,0.98,-0.25,-0.08
1332935583,0.98,-0.25,-0.08
1332937591,0.98,-0.25,-0.08
1332939589,0.98,-0.25,-0.08
1332941587,0.94,-0.25,-0.08
1332943607,0.94,-0.25,-0.08
1332945631,0.94,-0.25,-0.08
1332947595,0.94,-0.25,-0.08
1332949584,0.94,-0.25,-0.08
1332951584,0.88,-0.23,-0.03
1332953682,0.88,-0.23,-0.03
1332955591,0.88,-0.23,-0.03
1332957655,0.88,-0.23,-0.03
1332959633,0.88,-0.23,-0.03
1332961614,0.90,-0.23,0.00
1332963618,0.90,-0.23,0.00
1332965619,0.90,-0.23,0.00
1332967613,0.90,-0.23,0.00
1332969615,0.90,-0.23,0.00
1332971606,0.94,-0.26,-0.02
1332973585,0.94,-0.26,-0.02
1332975583,0.94,-0.26,-0.02
1332977700,0.94,-0.26,-0.02
1332979593,0.94,-0.26,-0.02
1332981587,0.97,-0.29,-0.11
1332983589,0.97,-0.29,-0.11
1332985589,0.97,-0.29,-0.11
1332987587,0.97,-0.29,-0.11
1332989583,0.97,-0.29,-0.11
1332991591,0.98,-0.30,-0.11
1332993625,0.98,-0.30,-0.11
1332995588,0.98,-0.30,-0.11
1332997632,0.98,-0.30,-0.11
1332999615,0.98,-0.30,-0.11
1333001613,0.95,-0.28,-0.02
1333003725,0.95,-0.28,-0.02
1333005621,0.95,-0.28,-0.02
1333007614,0.95,-0.28,-0.02
1333009611,0.95,-0.28,-0.02
1333011593,0.93,-0.25,-0.02
1333013674,0.93,-0.25,-0.02
1333015631,0.93,-0.25,-0.02
1333017586,0.93,-0.25,-0.02
1333019593,0.93,-0.25,-0.02
1333021596,0.93,-0.27,-0.09
1333023587,0.93,-0.27,-0.09
1333025583,0.93,-0.27,-0.09
1333027697,0.93,-0.27,-0.09
1333029594,0.93,-0.27,-0.09
1333031587,0.92,-0.28,-0.10
1333033584,0.92,-0.28,-0.10
1333035590,0.92,-0.28,-0.10
1333037629,0.92,-0.28,-0.10
1333039616,0.92,-0.28,-0.10
1333041619,0.93,-0.27,-0.09
1333043617,0.93,-0.27,-0.09
1333045620,0.93,-0.27,-0.09
1333047658,0.93,-0.27,-0.09
1333049621,0.93,-0.27,-0.09
1333051610,0.90,-0.25,-0.01
1333053685,0.90,-0.25,-0.01
1333055588,0.90,-0.25,-0.01
1333057585,0.90,-0.25,-0.01
1333059586,0.90,-0.25,-0.01
1333061584,0.90,-0.25,-0.01
1333063653,0.95,-0.28,0.03
1333065643,0.95,-0.28,0.03
1333067585,0.95,-0.28,0.03
1333069590,0.95,-0.28,0.03
1333071582,0.95,-0.28,0.03
1333073586,1.00,-0.31,-0.06
1333075582,1.00,-0.31,-0.06
1333077717,1.00,-0.31,-0.06
1333079625,1.00,-0.31,-0.06
