timestamp,accX,accY,accZ
446136222,0.98,-0.08,0.12
446138168,0.98,-0.08,0.12
446140164,0.98,-0.08,0.12
446142162,0.98,-0.08,0.12
446144164,0.97,-0.10,0.12
446146264,0.97,-0.10,0.12
446148164,0.97,-0.10,0.12
446150160,0.97,-0.10,0.12
446152164,0.97,-0.10,0.12
446154163,0.97,-0.12,0.10
446156164,0.97,-0.12,0.10
446158162,0.97,-0.12,0.10
446160164,0.97,-0.12,0.10
446162168,0.97,-0.12,0.10
446164161,0.96,-0.14,0.11
446166168,0.96,-0.14,0.11
446168160,0.96,-0.14,0.11
446170174,0.96,-0.14,0.11
446172250,0.96,-0.14,0.11
446174156,0.96,-0.12,0.10
446176167,0.96,-0.12,0.10
446178161,0.96,-0.12,0.10
446180192,0.96,-0.12,0.10
446182215,0.96,-0.12,0.10
446184182,0.96,-0.11,0.10
446186179,0.96,-0.11,0.10
446188177,0.96,-0.11,0.10
446190180,0.96,-0.11,0.10
446192178,0.96,-0.11,0.10
446194183,0.96,-0.12,0.11
446196277,0.96,-0.12,0.11
446198160,0.96,-0.12,0.11
446200150,0.96,-0.12,0.11
446202153,0.96,-0.12,0.11
446204176,0.96,-0.11,0.12
446206146,0.96,-0.11,0.12
446208149,0.96,-0.11,0.12
446210146,0.96,-0.11,0.12
446212149,0.96,-0.11,0.12
446214149,0.96,-0.11,0.12
446216147,0.97,-0.09,0.10
446218147,0.97,-0.09,0.10
446220188,0.97,-0.09,0.10
446222285,0.97,-0.09,0.10
446224184,0.97,-0.09,0.10
446226172,0.96,-0.10,0.11
446228209,0.96,-0.10,0.11
446230233,0.96,-0.10,0.11
446232176,0.96,-0.10,0.11
446234165,0.96,-0.10,0.11
446236151,0.97,-0.10,0.10
446238150,0.97,-0.10,0.10
446240148,0.97,-0.10,0.10
446242150,0.97,-0.10,0.10
446244147,0.97,-0.10,0.10
446246257,0.97,-0.10,0.10
446248158,0.97,-0.10,0.10
446250146,0.97,-0.10,0.10
446252147,0.97,-0.10,0.10
446254153,0.97,-0.10,0.10
446256149,0.97,-0.09,0.11
446258153,0.97,-0.09,0.11
446260182,0.97,-0.09,0.11
446262175,0.97,-0.09,0.11
446264176,0.97,-0.09,0.11
446266182,0.98,-0.08,0.12
446268257,0.98,-0.08,0.12
446270231,0.98,-0.08,0.12
446272342,0.98,-0.08,0.12
446274199,0.98,-0.08,0.12
446276171,0.98,-0.07,0.12
446278149,0.98,-0.07,0.12
446280149,0.98,-0.07,0.12
446282145,0.98,-0.07,0.12
446284149,0.98,-0.07,0.12
446286147,0.97,-0.09,0.15
446288153,0.97,-0.09,0.15
446290149,0.97,-0.09,0.15
446292148,0.97,-0.09,0.15
446294153,0.97,-0.09,0.15
446296253,0.96,-0.15,0.14
446298160,0.96,-0.15,0.14
446300198,0.96,-0.15,0.14
446302181,0.96,-0.15,0.14
446304218,0.96,-0.15,0.14
446306181,0.94,-0.07,0.07
446308179,0.94,-0.07,0.07
446310179,0.94,-0.07,0.07
446312167,0.94,-0.07,0.07
446314149,0.94,-0.07,0.07
446316149,0.98,-0.07,0.03
446318147,0.98,-0.07,0.03
446320146,0.98,-0.07,0.03
446322252,0.98,-0.07,0.03
446324148,0.98,-0.07,0.03
446326147,0.96,-0.09,0.11
446328149,0.96,-0.09,0.11
446330151,0.96,-0.09,0.11
446332202,0.96,-0.09,0.11
446334148,0.96,-0.09,0.11
446336255,0.96,-0.15,0.17
446338181,0.96,-0.15,0.17
446340189,0.96,-0.15,0.17
446342186,0.96,-0.15,0.17
446344172,0.96,-0.15,0.17
446346282,0.95,-0.09,0.14
446348185,0.95,-0.09,0.14
446350183,0.95,-0.09,0.14
446352169,0.95,-0.09,0.14
446354148,0.95,-0.09,0.14
446356147,1.00,-0.09,0.04
446358144,1.00,-0.09,0.04
446360149,1.00,-0.09,0.04
446362149,1.00,-0.09,0.04
446364152,1.00,-0.09,0.04
446366164,1.00,0.08,0.00
446368151,1.00,0.08,0.00
446370145,1.00,0.08,0.00
446372241,1.00,0.08,0.00
446374151,1.00,0.08,0.00
446376146,1.00,-0.02,0.08
446378147,1.00,-0.02,0.08
446380185,1.00,-0.02,0.08
446382182,1.00,-0.02,0.08
446384182,1.00,-0.02,0.08
446386182,0.97,-0.07,0.11
446388181,0.97,-0.07,0.11
446390180,0.97,-0.07,0.11
446392159,0.97,-0.07,0.11
446394148,0.97,-0.07,0.11
446396250,0.96,-0.10,0.15
446398156,0.96,-0.10,0.15
446400146,0.96,-0.10,0.15
446402149,0.96,-0.10,0.15
446404178,0.96,-0.10,0.15
446406148,0.98,-0.08,0.11
446408147,0.98,-0.08,0.11
446410145,0.98,-0.08,0.11
446412150,0.98,-0.08,0.11
446414148,0.98,-0.08,0.11
446416147,0.91,-0.17,0.16
446418147,0.91,-0.17,0.16
446420185,0.91,-0.17,0.16
446422286,0.91,-0.17,0.16
446424176,0.91,-0.17,0.16
446426177,0.97,-0.05,0.04
446428182,0.97,-0.05,0.04
446430253,0.97,-0.05,0.04
446432219,0.97,-0.05,0.04
446434231,0.97,-0.05,0.04
446436191,0.94,-0.16,0.16
446438148,0.94,-0.16,0.16
446440149,0.94,-0.16,0.16
446442153,0.94,-0.16,0.16
446444151,0.94,-0.16,0.16
446446260,0.98,-0.07,0.08
446448159,0.98,-0.07,0.08
446450146,0.98,-0.07,0.08
446452148,0.98,-0.07,0.08
446454150,0.98,-0.07,0.08
446456146,0.99,-0.04,0.06
446458152,0.99,-0.04,0.06
446460184,0.99,-0.04,0.06
446462182,0.99,-0.04,0.06
446464181,0.99,-0.04,0.06
446466185,0.99,-0.01,0.08
446468174,0.99,-0.01,0.08
446470175,0.99,-0.01,0.08
446472277,0.99,-0.01,0.08
446474149,0.99,-0.01,0.08
446476149,0.86,-0.16,0.23
446478153,0.86,-0.16,0.23
446480147,0.86,-0.16,0.23
446482145,0.86,-0.16,0.23
446484148,0.86,-0.16,0.23
446486146,0.99,-0.02,-0.02
446488150,0.99,-0.02,-0.02
446490146,0.99,-0.02,-0.02
446492152,0.99,-0.02,-0.02
446494147,0.99,-0.02,-0.02
446496222,1.00,-0.06,0.12
446498159,1.00,-0.06,0.12
446500185,1.00,-0.06,0.12
446502178,1.00,-0.06,0.12
446504215,1.00,-0.06,0.12
446506180,0.80,-0.23,0.33
446508181,0.80,-0.23,0.33
446510183,0.80,-0.23,0.33
446512173,0.80,-0.23,0.33
446514148,0.80,-0.23,0.33
446516147,1.02,-0.17,0.08
446518145,1.02,-0.17,0.08
446520149,1.02,-0.17,0.08
446522252,1.02,-0.17,0.08
446524152,1.02,-0.17,0.08
446526146,2.00,0.12,-0.41
446528149,2.00,0.12,-0.41
446530145,2.00,0.12,-0.41
446532146,2.00,0.12,-0.41
446534147,2.00,0.12,-0.41
446536205,1.07,-0.05,0.12
446538220,1.07,-0.05,0.12
446540218,1.07,-0.05,0.12
446542187,1.07,-0.05,0.12
446544182,1.07,-0.05,0.12
446546281,1.34,0.08,-0.24
446548185,1.34,0.08,-0.24
446550183,1.34,0.08,-0.24
446552186,1.34,0.08,-0.24
446554181,1.34,0.08,-0.24
446556173,1.19,0.67,-0.62
446558148,1.19,0.67,-0.62
446560148,1.19,0.67,-0.62
446562145,1.19,0.67,-0.62
446564154,1.19,0.67,-0.62
446566160,1.04,0.02,-0.05
446568146,1.04,0.02,-0.05
446570147,1.04,0.02,-0.05
446572242,1.04,0.02,-0.05
446574145,1.04,0.02,-0.05
446576146,0.94,-0.16,0.12
446578143,0.94,-0.16,0.12
446580187,0.94,-0.16,0.12
446582182,0.94,-0.16,0.12
446584176,0.94,-0.16,0.12
446586180,0.98,-0.10,0.02
446588180,0.98,-0.10,0.02
446590176,0.98,-0.10,0.02
446592181,0.98,-0.10,0.02
446594149,0.98,-0.10,0.02
446596249,0.98,-0.09,0.09
446598159,0.98,-0.09,0.09
446600146,0.98,-0.09,0.09
446602149,0.98,-0.09,0.09
446604179,0.98,-0.09,0.09
446606146,0.98,-0.09,0.09
446608147,0.98,-0.10,0.03
446610147,0.98,-0.10,0.03
446612148,0.98,-0.10,0.03
446614150,0.98,-0.10,0.03
446616146,0.98,-0.10,0.03
446618146,0.98,-0.09,0.08
446620185,0.98,-0.09,0.08
446622288,0.98,-0.09,0.08
446624183,0.98,-0.09,0.08
446626171,0.98,-0.09,0.08
446628181,0.98,-0.09,0.07
446630251,0.98,-0.09,0.07
446632229,0.98,-0.09,0.07
446634205,0.98,-0.09,0.07
446636173,0.98,-0.09,0.07
446638198,0.98,-0.10,0.07
446640165,0.98,-0.10,0.07
446642147,0.98,-0.10,0.07
446644145,0.98,-0.10,0.07
446646259,0.98,-0.10,0.07
446648155,0.98,-0.10,0.06
446650148,0.98,-0.10,0.06
446652147,0.98,-0.10,0.06
446654146,0.98,-0.10,0.06
446656149,0.98,-0.10,0.06
446658145,0.98,-0.10,0.06
446660192,0.98,-0.10,0.06
446662181,0.98,-0.10,0.06
446664181,0.98,-0.10,0.06
446666183,0.98,-0.10,0.06
446668180,0.98,-0.10,0.07
446670181,0.98,-0.10,0.07
446672272,0.98,-0.10,0.07
446674147,0.98,-0.10,0.07
446676147,0.98,-0.10,0.07
446678147,0.98,-0.10,0.07
446680146,0.98,-0.10,0.07
446682148,0.98,-0.10,0.07
446684147,0.98,-0.10,0.07
446686146,0.98,-0.10,0.07
446688152,0.98,-0.10,0.06
446690147,0.98,-0.10,0.06
446692145,0.98,-0.10,0.06
446694159,0.98,-0.10,0.06
446696229,0.98,-0.10,0.06
446698158,0.98,-0.10,0.06
446700187,0.98,-0.10,0.06
446702185,0.98,-0.10,0.06
446704218,0.98,-0.10,0.06
446706183,0.98,-0.10,0.06
446708178,0.98,-0.09,0.07
446710176,0.98,-0.09,0.07
446712171,0.98,-0.09,0.07
446714148,0.98,-0.09,0.07
446716149,0.98,-0.09,0.07
446718148,0.98,-0.11,0.07
446720149,0.98,-0.11,0.07
446722251,0.98,-0.11,0.07
446724146,0.98,-0.11,0.07
446726148,0.98,-0.11,0.07
446728145,0.98,-0.10,0.07
446730147,0.98,-0.10,0.07
446732146,0.98,-0.10,0.07
446734149,0.98,-0.10,0.07
446736145,0.98,-0.10,0.07
446738152,0.98,-0.10,0.06
446740185,0.98,-0.10,0.06
446742180,0.98,-0.10,0.06
446744182,0.98,-0.10,0.06
446746265,0.98,-0.10,0.06
446748199,0.97,-0.09,0.06
446750141,0.97,-0.09,0.06
446752142,0.97,-0.09,0.06
446754141,0.97,-0.09,0.06
446756139,0.97,-0.09,0.06
446758142,0.97,-0.11,0.06
446760141,0.97,-0.11,0.06
446762142,0.97,-0.11,0.06
446764142,0.97,-0.11,0.06
446766154,0.97,-0.11,0.06
446768142,0.98,-0.09,0.06
446770142,0.98,-0.09,0.06
446772242,0.98,-0.09,0.06
446774143,0.98,-0.09,0.06
446776142,0.98,-0.09,0.06
446778141,0.98,-0.09,0.06
446780142,0.98,-0.09,0.06
446782142,0.98,-0.09,0.06
446784143,0.98,-0.09,0.06
446786142,0.98,-0.09,0.06
446788142,0.98,-0.10,0.05
446850229,0.98,-0.10,0.05
446852183,0.98,-0.10,0.05
446854184,0.98,-0.10,0.05
446856180,0.98,-0.10,0.05
446858176,0.98,-0.10,0.07
446860177,0.98,-0.10,0.07
446862180,0.98,-0.10,0.07
446864180,0.98,-0.10,0.07
446866172,0.98,-0.10,0.07
446868150,0.98,-0.10,0.07
446870148,0.98,-0.10,0.07
446872252,0.98,-0.10,0.07
446874149,0.98,-0.10,0.07
446876147,0.98,-0.10,0.07
446878148,0.98,-0.10,0.07
446880147,0.98,-0.10,0.07
446882146,0.98,-0.10,0.07
446884147,0.98,-0.10,0.07
446886149,0.98,-0.10,0.07
446888148,0.98,-0.10,0.06
446890190,0.98,-0.10,0.06
446892183,0.98,-0.10,0.06
446894181,0.98,-0.10,0.06
446896266,0.98,-0.10,0.06
446898187,0.98,-0.09,0.06
446900182,0.98,-0.09,0.06
446902173,0.98,-0.09,0.06
446904172,0.98,-0.09,0.06
446906148,0.98,-0.09,0.06
446908146,0.98,-0.09,0.06
446910148,0.98,-0.09,0.06
446912146,0.98,-0.09,0.06
446914146,0.98,-0.09,0.06
446916148,0.98,-0.09,0.06
446918145,0.98,-0.09,0.07
446920149,0.98,-0.09,0.07
446922251,0.98,-0.09,0.07
446924146,0.98,-0.09,0.07
446926146,0.98,-0.09,0.07
446928146,0.97,-0.10,0.06
446930191,0.97,-0.10,0.06
446932209,0.97,-0.10,0.06
446934219,0.97,-0.10,0.06
446936217,0.97,-0.10,0.06
446938206,0.98,-0.10,0.06
446940179,0.98,-0.10,0.06
446942180,0.98,-0.10,0.06
446944186,0.98,-0.10,0.06
446946284,0.98,-0.10,0.06
446948156,0.98,-0.09,0.07
446950148,0.98,-0.09,0.07
446952148,0.98,-0.09,0.07
446954152,0.98,-0.09,0.07
446956156,0.98,-0.09,0.07
446958152,0.98,-0.10,0.06
446960146,0.98,-0.10,0.06
446962152,0.98,-0.10,0.06
446964152,0.98,-0.10,0.06
446966157,0.98,-0.10,0.06
446968147,0.97,-0.09,0.06
446970182,0.97,-0.09,0.06
446972276,0.97,-0.09,0.06
446974180,0.97,-0.09,0.06
446976182,0.97,-0.09,0.06
446978180,0.98,-0.09,0.06
446980177,0.98,-0.09,0.06
446982174,0.98,-0.09,0.06
446984147,0.98,-0.09,0.06
446986145,0.98,-0.09,0.06
446988150,0.98,-0.09,0.07
446990148,0.98,-0.09,0.07
446992146,0.98,-0.09,0.07
446994149,0.98,-0.09,0.07
446996244,0.98,-0.09,0.07
446998159,0.97,-0.09,0.06
447000149,0.97,-0.09,0.06
447002149,0.97,-0.09,0.06
447004176,0.97,-0.09,0.06
447006147,0.97,-0.09,0.06
447008147,0.97,-0.09,0.06
447010191,0.98,-0.10,0.06
447012180,0.98,-0.10,0.06
447014177,0.98,-0.10,0.06
447016177,0.98,-0.10,0.06
447018180,0.98,-0.10,0.06
447020180,0.98,-0.10,0.06
447022278,0.98,-0.10,0.06
447024148,0.98,-0.10,0.06
447026148,0.98,-0.10,0.06
447028145,0.98,-0.10,0.06
447030149,0.97,-0.09,0.05
447032146,0.97,-0.09,0.05
447034152,0.97,-0.09,0.05
447036146,0.97,-0.09,0.05
447038146,0.97,-0.09,0.05
447040147,0.98,-0.11,0.06
447042148,0.98,-0.11,0.06
447044149,0.98,-0.11,0.06
447046227,0.98,-0.11,0.06
447048201,0.98,-0.11,0.06
447050242,0.98,-0.10,0.05
447052225,0.98,-0.10,0.05
447054191,0.98,-0.10,0.05
447056170,0.98,-0.10,0.05
447058172,0.98,-0.10,0.05
447060175,0.98,-0.09,0.05
447062175,0.98,-0.09,0.05
447064181,0.98,-0.09,0.05
447066173,0.98,-0.09,0.05
447068146,0.98,-0.09,0.05
447070147,0.98,-0.09,0.06
447072253,0.98,-0.09,0.06
447074147,0.98,-0.09,0.06
447076146,0.98,-0.09,0.06
447078146,0.98,-0.09,0.06
447080148,0.98,-0.09,0.06
447082147,0.98,-0.09,0.06
447084146,0.98,-0.09,0.06
447086146,0.98,-0.09,0.06
447088153,0.98,-0.09,0.06
447090182,0.98,-0.09,0.07
447092197,0.98,-0.09,0.07
447094172,0.98,-0.09,0.07
447096251,0.98,-0.09,0.07
447098179,0.98,-0.09,0.07
447100170,0.98,-0.10,0.06
447102168,0.98,-0.10,0.06
447104187,0.98,-0.10,0.06
447106139,0.98,-0.10,0.06
447108137,0.98,-0.10,0.06
447110140,0.98,-0.10,0.06
447112137,0.98,-0.10,0.06
447114135,0.98,-0.10,0.06
447116138,0.98,-0.10,0.06
447118138,0.98,-0.10,0.06
447120135,0.98,-0.10,0.07
447122243,0.98,-0.10,0.07
447124136,0.98,-0.10,0.07
447126138,0.98,-0.10,0.07
447128138,0.98,-0.10,0.07
447130180,0.98,-0.10,0.07
447132171,0.98,-0.10,0.07
447134169,0.98,-0.10,0.07
447136169,0.98,-0.10,0.07
447138170,0.98,-0.10,0.07
447140196,0.98,-0.10,0.06
447142199,0.98,-0.10,0.06
447144194,0.98,-0.10,0.06
447146188,0.98,-0.10,0.06
447148140,0.98,-0.10,0.06
447150190,0.98,-0.10,0.07
447152179,0.98,-0.10,0.07
447154140,0.98,-0.10,0.07
447156137,0.98,-0.10,0.07
447158139,0.98,-0.10,0.07
447160138,0.98,-0.10,0.06
447162139,0.98,-0.10,0.06
447164139,0.98,-0.10,0.06
447166156,0.98,-0.10,0.06
447168138,0.98,-0.10,0.06
447170187,0.98,-0.11,0.06
447172199,0.98,-0.11,0.06
447174174,0.98,-0.11,0.06
447176170,0.98,-0.11,0.06
447178169,0.98,-0.11,0.06
447180170,0.98,-0.10,0.06
447182150,0.98,-0.10,0.06
447184139,0.98,-0.10,0.06
447186139,0.98,-0.10,0.06
447188136,0.98,-0.10,0.06
447190136,0.98,-0.10,0.06
447192136,0.98,-0.10,0.06
447194140,0.98,-0.10,0.06
447196159,0.98,-0.10,0.06
447198152,0.98,-0.10,0.06
447200138,0.98,-0.10,0.06
447202141,0.98,-0.10,0.06
447204180,0.98,-0.10,0.06
447206137,0.98,-0.10,0.06
447208139,0.98,-0.10,0.06
447210182,0.98,-0.10,0.06
447212171,0.98,-0.10,0.06
447214173,0.98,-0.10,0.06
447216171,0.98,-0.10,0.06
447218172,0.98,-0.10,0.06
447220171,0.98,-0.10,0.06
447222159,0.98,-0.10,0.06
447224140,0.98,-0.10,0.06
447226137,0.98,-0.10,0.06
447228139,0.98,-0.10,0.06
447230136,0.98,-0.10,0.06
447232140,0.98,-0.10,0.06
447234138,0.98,-0.10,0.06
447236135,0.98,-0.10,0.06
447238136,0.98,-0.10,0.06
447240137,0.98,-0.09,0.06
447242139,0.98,-0.09,0.06
447244140,0.98,-0.09,0.06
447246150,0.98,-0.09,0.06
447248140,0.98,-0.09,0.06
447250179,0.98,-0.09,0.06
447252201,0.98,-0.09,0.06
447254236,0.98,-0.09,0.06
447256213,0.98,-0.09,0.06
447258206,0.98,-0.09,0.06
447260174,0.98,-0.10,0.06
447262166,0.98,-0.10,0.06
447264172,0.98,-0.10,0.06
447266173,0.98,-0.10,0.06
447268136,0.98,-0.10,0.06
447270139,0.98,-0.10,0.06
447272156,0.98,-0.10,0.06
447274141,0.98,-0.10,0.06
447276140,0.98,-0.10,0.06
447278136,0.98,-0.10,0.06
447280139,0.98,-0.10,0.06
447282139,0.98,-0.10,0.06
447284139,0.98,-0.10,0.06
447286142,0.98,-0.10,0.06
447288136,0.98,-0.10,0.06
447290178,0.98,-0.10,0.06
447292171,0.98,-0.10,0.06
447294169,0.98,-0.10,0.06
447296179,0.98,-0.10,0.06
447298179,0.98,-0.10,0.06
447300168,0.97,-0.09,0.06
447302153,0.97,-0.09,0.06
447304172,0.97,-0.09,0.06
447306140,0.97,-0.09,0.06
447308136,0.97,-0.09,0.06
447310135,0.98,-0.09,0.06
447312138,0.98,-0.09,0.06
447314137,0.98,-0.09,0.06
447316136,0.98,-0.09,0.06
447318139,0.98,-0.09,0.06
447320137,0.97,-0.10,0.05
447322154,0.97,-0.10,0.05
447324136,0.97,-0.10,0.05
447326139,0.97,-0.10,0.05
447328138,0.97,-0.10,0.05
447330182,0.98,-0.10,0.05
447332172,0.98,-0.10,0.05
447334170,0.98,-0.10,0.05
447336171,0.98,-0.10,0.05
447338169,0.98,-0.10,0.05
447340169,0.98,-0.10,0.06
447342162,0.98,-0.10,0.06
447344138,0.98,-0.10,0.06
447346161,0.98,-0.10,0.06
447348141,0.98,-0.10,0.06
447350145,0.98,-0.09,0.06
447352139,0.98,-0.09,0.06
447354140,0.98,-0.09,0.06
447356203,0.98,-0.09,0.06
447358212,0.98,-0.09,0.06
447360189,0.98,-0.10,0.06
447362135,0.98,-0.10,0.06
447364140,0.98,-0.10,0.06
447366150,0.98,-0.10,0.06
447368138,0.98,-0.10,0.06
447370190,0.98,-0.11,0.06
447372198,0.98,-0.11,0.06
447374175,0.98,-0.11,0.06
447376173,0.98,-0.11,0.06
447378168,0.98,-0.11,0.06
447380172,0.98,-0.10,0.05
447382170,0.98,-0.10,0.05
447384139,0.98,-0.10,0.05
447386140,0.98,-0.10,0.05
447388138,0.98,-0.10,0.05
447390137,0.98,-0.10,0.05
447392140,0.98,-0.10,0.06
447394137,0.98,-0.10,0.06
447396160,0.98,-0.10,0.06
447398155,0.98,-0.10,0.06
447400138,0.98,-0.10,0.06
447402141,0.98,-0.09,0.05
447404178,0.98,-0.09,0.05
447406139,0.98,-0.09,0.05
447408136,0.98,-0.09,0.05
447410182,0.98,-0.09,0.05
447412175,0.98,-0.09,0.05
447414170,0.98,-0.09,0.05
447416174,0.98,-0.09,0.05
447418174,0.98,-0.09,0.05
447420169,0.98,-0.09,0.05
447422158,0.98,-0.10,0.05
447424140,0.98,-0.10,0.05
447426140,0.98,-0.10,0.05
447428140,0.98,-0.10,0.05
447430138,0.98,-0.10,0.05
447432140,0.98,-0.09,0.05
447434141,0.98,-0.09,0.05
447436140,0.98,-0.09,0.05
447438138,0.98,-0.09,0.05
447440139,0.98,-0.09,0.05
447442138,0.98,-0.09,0.06
447444139,0.98,-0.09,0.06
447446148,0.98,-0.09,0.06
447448140,0.98,-0.09,0.06
447450179,0.98,-0.09,0.06
447452172,0.98,-0.09,0.05
447454173,0.98,-0.09,0.05
447456195,0.98,-0.09,0.05
447458218,0.98,-0.09,0.05
447460223,0.98,-0.09,0.05
447462210,0.98,-0.09,0.05
447464176,0.98,-0.09,0.05
447466183,0.98,-0.09,0.05
447468139,0.98,-0.09,0.05
447470139,0.98,-0.09,0.05
447472156,0.98,-0.10,0.05
447474136,0.98,-0.10,0.05
447476136,0.98,-0.10,0.05
447478140,0.98,-0.10,0.05
447480141,0.98,-0.10,0.05
447482140,0.98,-0.09,0.06
447484140,0.98,-0.09,0.06
447486137,0.98,-0.09,0.06
447488137,0.98,-0.09,0.06
447490175,0.98,-0.09,0.06
447492170,0.98,-0.09,0.05
447494175,0.98,-0.09,0.05
447496181,0.98,-0.09,0.05
447498175,0.98,-0.09,0.05
447500167,0.98,-0.09,0.05
447502161,0.97,-0.09,0.06
447504174,0.97,-0.09,0.06
447506138,0.97,-0.09,0.06
447508141,0.97,-0.09,0.06
447510138,0.97,-0.09,0.06
447512138,0.98,-0.10,0.05
447514137,0.98,-0.10,0.05
447516139,0.98,-0.10,0.05
447518138,0.98,-0.10,0.05
447520139,0.98,-0.10,0.05
447522155,0.98,-0.10,0.06
447524137,0.98,-0.10,0.06
447526136,0.98,-0.10,0.06
447528139,0.98,-0.10,0.06
447530181,0.98,-0.10,0.06
447532171,0.98,-0.10,0.06
447534171,0.98,-0.10,0.06
447536167,0.98,-0.10,0.06
447538170,0.98,-0.10,0.06
447540166,0.98,-0.10,0.06
447542153,0.98,-0.09,0.06
447544140,0.98,-0.09,0.06
447546161,0.98,-0.09,0.06
447548143,0.98,-0.09,0.06
447550135,0.98,-0.09,0.06
447552137,0.98,-0.09,0.06
447554137,0.98,-0.09,0.06
447556138,0.98,-0.09,0.06
447558138,0.98,-0.09,0.06
447560200,0.98,-0.09,0.06
447562147,0.98,-0.10,0.06
447564221,0.98,-0.10,0.06
447566182,0.98,-0.10,0.06
447568136,0.98,-0.10,0.06
447570184,0.98,-0.10,0.06
447572201,0.98,-0.10,0.05
447574176,0.98,-0.10,0.05
447576172,0.98,-0.10,0.05
447578167,0.98,-0.10,0.05
447580172,0.98,-0.10,0.05
447582164,0.98,-0.09,0.06
447584139,0.98,-0.09,0.06
447586139,0.98,-0.09,0.06
447588139,0.98,-0.09,0.06
447590139,0.98,-0.09,0.06
447592155,0.98,-0.10,0.06
447594138,0.98,-0.10,0.06
447596160,0.98,-0.10,0.06
447598153,0.98,-0.10,0.06
447600140,0.98,-0.10,0.06
447602141,0.98,-0.10,0.05
447604180,0.98,-0.10,0.05
447606139,0.98,-0.10,0.05
447608136,0.98,-0.10,0.05
447610174,0.98,-0.10,0.05
447612172,0.98,-0.10,0.05
447614171,0.98,-0.10,0.05
447616174,0.98,-0.10,0.05
447618172,0.98,-0.10,0.05
447620167,0.98,-0.10,0.05
447622166,0.98,-0.10,0.06
447624138,0.98,-0.10,0.06
447626141,0.98,-0.10,0.06
447628138,0.98,-0.10,0.06
447630136,0.98,-0.10,0.06
447632139,0.98,-0.09,0.06
447634138,0.98,-0.09,0.06
447636140,0.98,-0.09,0.06
447638140,0.98,-0.09,0.06
447640141,0.98,-0.09,0.06
447642138,0.98,-0.09,0.05
447644137,0.98,-0.09,0.05
447646150,0.98,-0.09,0.05
447648138,0.98,-0.09,0.05
447650174,0.98,-0.09,0.05
447652173,0.98,-0.10,0.06
447654174,0.98,-0.10,0.06
447656171,0.98,-0.10,0.06
447658167,0.98,-0.10,0.06
447660206,0.98,-0.10,0.06
447662207,0.98,-0.10,0.06
447664200,0.98,-0.10,0.06
447666179,0.98,-0.10,0.06
447668139,0.98,-0.10,0.06
447670137,0.98,-0.10,0.06
447672163,0.98,-0.09,0.05
447674139,0.98,-0.09,0.05
447676139,0.98,-0.09,0.05
447678139,0.98,-0.09,0.05
447680141,0.98,-0.09,0.05
447682139,0.98,-0.10,0.06
447684137,0.98,-0.10,0.06
447686140,0.98,-0.10,0.06
447688138,0.98,-0.10,0.06
447690171,0.98,-0.10,0.06
447692171,0.98,-0.10,0.05
447694170,0.98,-0.10,0.05
447696182,0.98,-0.10,0.05
447698178,0.98,-0.10,0.05
447700170,0.98,-0.10,0.05
447702155,0.97,-0.09,0.06
447704178,0.97,-0.09,0.06
447706138,0.97,-0.09,0.06
447708139,0.97,-0.09,0.06
447710136,0.97,-0.09,0.06
447712137,0.97,-0.09,0.05
447714136,0.97,-0.09,0.05
447716137,0.97,-0.09,0.05
447718134,0.97,-0.09,0.05
447720138,0.97,-0.09,0.05
