timestamp,accX,accY,accZ
1126412411,0.92,-0.25,0.04
1126414337,0.92,-0.25,0.04
1126416337,0.92,-0.25,0.04
1126418445,0.92,-0.25,0.04
1126420337,0.92,-0.25,0.04
1126422338,0.96,-0.24,-0.03
1126424335,0.96,-0.24,-0.03
1126426335,0.96,-0.24,-0.03
1126428336,0.96,-0.24,-0.03
1126430336,0.96,-0.24,-0.03
1126432336,0.92,-0.24,0.05
1126434340,0.92,-0.24,0.05
1126436337,0.92,-0.24,0.05
1126438338,0.92,-0.24,0.05
1126440337,0.92,-0.24,0.05
1126442410,0.92,-0.24,0.05
1126444344,0.96,-0.23,0.01
1126446335,0.96,-0.23,0.01
1126448334,0.96,-0.23,0.01
1126450335,0.96,-0.23,0.01
1126452407,0.96,-0.23,0.01
1126454385,0.91,-0.24,0.01
1126456369,0.91,-0.24,0.01
1126458430,0.91,-0.24,0.01
1126460374,0.91,-0.24,0.01
1126462414,0.91,-0.24,0.01
1126464372,0.95,-0.24,0.04
1126466367,0.95,-0.24,0.04
1126468472,0.95,-0.24,0.04
1126470337,0.95,-0.24,0.04
1126472341,0.95,-0.24,0.04
1126474338,0.93,-0.27,0.00
1126476343,0.93,-0.27,0.00
1126478375,0.93,-0.27,0.00
1126480337,0.93,-0.27,0.00
1126482339,0.93,-0.27,0.00
1126484427,0.98,-0.25,0.01
1126486352,0.98,-0.25,0.01
1126488338,0.98,-0.25,0.01
1126490341,0.98,-0.25,0.01
1126492464,0.98,-0.25,0.01
1126494375,0.92,-0.23,0.04
1126496368,0.92,-0.23,0.04
1126498373,0.92,-0.23,0.04
1126500376,0.92,-0.23,0.04
1126502369,0.92,-0.23,0.04
1126504364,0.96,-0.24,-0.02
1126506335,0.96,-0.24,-0.02
1126508339,0.96,-0.24,-0.02
1126510335,0.96,-0.24,-0.02
1126512343,0.96,-0.24,-0.02
1126514341,0.91,-0.23,0.02
1126516342,0.91,-0.23,0.02
1126518431,0.91,-0.23,0.02
