timestamp,accX,accY,accZ
965021408,0.91,-0.47,-0.00
965023336,0.94,-0.34,-0.09
965025334,0.94,-0.34,-0.09
965027335,0.94,-0.34,-0.09
965029334,0.94,-0.34,-0.09
965031333,0.94,-0.34,-0.09
965033334,0.89,-0.28,0.06
965035335,0.89,-0.28,0.06
965037337,0.89,-0.28,0.06
965039334,0.89,-0.28,0.06
965041335,0.89,-0.28,0.06
965043436,1.03,-0.09,0.11
965045341,1.03,-0.09,0.11
965047335,1.03,-0.09,0.11
965049334,1.03,-0.09,0.11
965051336,1.03,-0.09,0.11
965053336,1.01,-0.11,0.03
965055335,1.01,-0.11,0.03
965057335,1.01,-0.11,0.03
965059335,1.01,-0.11,0.03
965061398,1.01,-0.11,0.03
965063392,1.03,-0.13,0.04
965065371,1.03,-0.13,0.04
965067467,1.03,-0.13,0.04
965069375,1.03,-0.13,0.04
965071370,1.03,-0.13,0.04
965073372,0.99,-0.25,-0.01
965075397,0.99,-0.25,-0.01
965077359,0.99,-0.25,-0.01
965079333,0.99,-0.25,-0.01
965081334,0.99,-0.25,-0.01
965083340,0.97,-0.19,-0.10
965085348,0.97,-0.19,-0.10
965087341,0.97,-0.19,-0.10
965089336,0.97,-0.19,-0.10
965091342,0.97,-0.19,-0.10
965093484,0.91,-0.40,-0.02
965095337,0.91,-0.40,-0.02
965097342,0.91,-0.40,-0.02
965099342,0.91,-0.40,-0.02
965101383,0.91,-0.40,-0.02
965103368,0.89,-0.36,0.01
965105369,0.89,-0.36,0.01
965107373,0.89,-0.36,0.01
965109370,0.89,-0.36,0.01
965111370,0.89,-0.36,0.01
965113364,1.02,-0.01,-0.12
965115342,1.02,-0.01,-0.12
965117440,1.02,-0.01,-0.12
965119349,1.02,-0.01,-0.12
965121335,1.02,-0.01,-0.12
965123335,1.01,-0.23,0.02
965125335,1.01,-0.23,0.02
965127341,1.01,-0.23,0.02
965129335,1.01,-0.23,0.02
965131339,1.01,-0.23,0.02
965133336,0.95,-0.28,0.00
965135338,0.95,-0.28,0.00
965137337,0.95,-0.28,0.00
965139342,0.95,-0.28,0.00
965141376,0.95,-0.28,0.00
965143469,0.99,-0.23,0.02
965145372,0.99,-0.23,0.02
965147371,0.99,-0.23,0.02
965149372,0.99,-0.23,0.02
965151386,0.99,-0.23,0.02
965153401,1.00,-0.22,-0.01
965155412,1.00,-0.22,-0.01
965157375,1.00,-0.22,-0.01
965159336,1.00,-0.22,-0.01
965161338,1.00,-0.22,-0.01
965163334,0.91,-0.25,0.03
965165339,0.91,-0.25,0.03
965167452,0.91,-0.25,0.03
965169344,0.91,-0.25,0.03
965171336,0.91,-0.25,0.03
965173339,1.01,-0.19,-0.02
965175340,1.01,-0.19,-0.02
965177338,1.01,-0.19,-0.02
965179385,1.01,-0.19,-0.02
965181382,1.01,-0.19,-0.02
965183372,0.98,-0.23,-0.02
965185372,0.98,-0.23,-0.02
965187371,0.98,-0.23,-0.02
965189373,0.98,-0.23,-0.02
965191372,0.98,-0.23,-0.02
965193508,0.97,-0.23,-0.01
965195338,0.97,-0.23,-0.01
965197344,0.97,-0.23,-0.01
965199338,0.97,-0.23,-0.01
965201332,0.97,-0.23,-0.01
965203334,1.00,-0.23,-0.02
965205338,1.00,-0.23,-0.02
965207334,1.00,-0.23,-0.02
965209341,1.00,-0.23,-0.02
965211337,1.00,-0.23,-0.02
965213336,0.97,-0.25,0.02
965215337,0.97,-0.25,0.02
965217416,0.97,-0.25,0.02
965219345,0.97,-0.25,0.02
965221373,0.97,-0.25,0.02
965223369,1.01,-0.22,0.00
965225368,1.01,-0.22,0.00
965227369,1.01,-0.22,0.00
965229374,1.01,-0.22,0.00
965231372,1.01,-0.22,0.00
965233361,0.97,-0.23,0.02
965235336,0.97,-0.23,0.02
965237335,0.97,-0.23,0.02
965239336,0.97,-0.23,0.02
965241334,0.97,-0.23,0.02
965243426,0.94,-0.24,-0.01
965245341,0.94,-0.24,-0.01
965247337,0.94,-0.24,-0.01
965249335,0.94,-0.24,-0.01
965251339,0.94,-0.24,-0.01
965253334,0.94,-0.24,-0.01
965255336,0.99,-0.23,-0.02
965257335,0.99,-0.23,-0.02
965259336,0.99,-0.23,-0.02
965261368,0.99,-0.23,-0.02
965263370,0.99,-0.23,-0.02
965265371,0.99,-0.25,-0.02
965267461,0.99,-0.25,-0.02
965269390,0.99,-0.25,-0.02
965271341,0.99,-0.25,-0.02
965273415,0.99,-0.25,-0.02
965275370,0.96,-0.25,0.00
965277368,0.96,-0.25,0.00
965279383,0.96,-0.25,0.00
965281380,0.96,-0.25,0.00
965283337,0.96,-0.25,0.00
965285348,0.98,-0.23,0.00
965287335,0.98,-0.23,0.00
965289335,0.98,-0.23,0.00
965291339,0.98,-0.23,0.00
965293492,0.98,-0.23,0.00
965295345,0.94,-0.25,0.01
965297344,0.94,-0.25,0.01
965299341,0.94,-0.25,0.01
965301378,0.94,-0.25,0.01
965303366,0.94,-0.25,0.01
965305368,0.95,-0.23,-0.00
965307371,0.95,-0.23,-0.00
965309369,0.95,-0.23,-0.00
965311368,0.95,-0.23,-0.00
965313347,0.95,-0.23,-0.00
965315338,1.01,-0.25,-0.02
965317435,1.01,-0.25,-0.02
965319350,1.01,-0.25,-0.02
965321336,1.01,-0.25,-0.02
965323338,1.01,-0.25,-0.02
965325336,0.93,-0.23,0.01
965327338,0.93,-0.23,0.01
965329337,0.93,-0.23,0.01
965331377,0.93,-0.23,0.01
965333339,0.93,-0.23,0.01
965335350,0.96,-0.23,0.00
965337339,0.96,-0.23,0.00
965339336,0.96,-0.23,0.00
965341376,0.96,-0.23,0.00
965343481,0.96,-0.23,0.00
965345368,0.97,-0.23,-0.04
965347369,0.97,-0.23,-0.04
965349370,0.97,-0.23,-0.04
965351369,0.97,-0.23,-0.04
965353363,0.97,-0.23,-0.04
965355337,0.93,-0.23,-0.00
965357337,0.93,-0.23,-0.00
965359337,0.93,-0.23,-0.00
965361338,0.93,-0.23,-0.00
965363335,0.93,-0.23,-0.00
965365339,1.01,-0.23,0.01
965367432,1.01,-0.23,0.01
965369346,1.01,-0.23,0.01
965371337,1.01,-0.23,0.01
965373338,1.01,-0.23,0.01
965375339,0.98,-0.23,0.00
965377335,0.98,-0.23,0.00
965379342,0.98,-0.23,0.00
965381376,0.98,-0.23,0.00
965383419,0.98,-0.23,0.00
965385414,0.95,-0.24,0.01
965387397,0.95,-0.24,0.01
965389368,0.95,-0.24,0.01
965391370,0.95,-0.24,0.01
965393515,0.95,-0.24,0.01
965395374,1.00,-0.23,-0.01
965397369,1.00,-0.23,-0.01
965399368,1.00,-0.23,-0.01
965401336,1.00,-0.23,-0.01
965403334,1.00,-0.23,-0.01
965405337,0.95,-0.23,0.00
965407339,0.95,-0.23,0.00
965409338,0.95,-0.23,0.00
965411340,0.95,-0.23,0.00
965413343,0.95,-0.23,0.00
965415338,0.95,-0.23,-0.01
965417434,0.95,-0.23,-0.01
965419345,0.95,-0.23,-0.01
965421370,0.95,-0.23,-0.01
965423366,0.95,-0.23,-0.01
965425370,1.01,-0.22,-0.01
965427370,1.01,-0.22,-0.01
965429369,1.01,-0.22,-0.01
965431367,1.01,-0.22,-0.01
965433347,1.01,-0.22,-0.01
965435335,0.96,-0.23,-0.02
965437339,0.96,-0.23,-0.02
965439336,0.96,-0.23,-0.02
965441342,0.96,-0.23,-0.02
965443428,0.96,-0.23,-0.02
965445341,0.99,-0.22,-0.04
