timestamp,accX,accY,accZ
787499314,1.00,-0.17,0.04
787501163,1.00,-0.17,0.04
787503167,1.00,-0.17,0.04
787505178,1.00,-0.17,0.04
787507168,1.00,-0.17,0.04
787509160,0.98,-0.18,0.05
787511171,0.98,-0.18,0.05
787513171,0.98,-0.18,0.05
787515157,0.98,-0.18,0.05
787517164,0.98,-0.18,0.05
787519158,0.95,-0.16,0.03
787521162,0.95,-0.16,0.03
787523249,0.95,-0.16,0.03
787525168,0.95,-0.16,0.03
787527160,0.95,-0.16,0.03
787529165,0.91,-0.16,0.21
787531179,0.91,-0.16,0.21
787533213,0.91,-0.16,0.21
787535163,0.91,-0.16,0.21
787537159,0.91,-0.16,0.21
787539166,0.96,-0.16,-0.05
787541165,0.96,-0.16,-0.05
787543159,0.96,-0.16,-0.05
787545167,0.96,-0.16,-0.05
787547229,0.96,-0.16,-0.05
787549329,0.98,-0.16,-0.07
787551183,0.98,-0.16,-0.07
787553177,0.98,-0.16,-0.07
787555178,0.98,-0.16,-0.07
787557178,0.98,-0.16,-0.07
787559181,0.99,-0.16,0.05
787561180,0.99,-0.16,0.05
787563177,0.99,-0.16,0.05
787565158,0.99,-0.16,0.05
787567147,0.99,-0.16,0.05
787569145,0.98,-0.17,0.06
787571149,0.98,-0.17,0.06
787573244,0.98,-0.17,0.06
787575156,0.98,-0.17,0.06
787577148,0.98,-0.17,0.06
787579147,0.98,-0.16,0.04
787581146,0.98,-0.16,0.04
787583151,0.98,-0.16,0.04
787585147,0.98,-0.16,0.04
787587186,0.98,-0.16,0.04
787589179,0.98,-0.17,0.04
787591174,0.98,-0.17,0.04
787593179,0.98,-0.17,0.04
787595213,0.98,-0.17,0.04
787597190,0.98,-0.17,0.04
787599306,0.99,-0.15,-0.02
787601228,0.99,-0.15,-0.02
787603196,0.99,-0.15,-0.02
787605161,0.99,-0.15,-0.02
787607151,0.99,-0.15,-0.02
787609146,0.99,-0.18,0.06
787611149,0.99,-0.18,0.06
787613151,0.99,-0.18,0.06
787615147,0.99,-0.18,0.06
787617146,0.99,-0.18,0.06
787619145,1.00,-0.16,0.02
787621147,1.00,-0.16,0.02
787623256,1.00,-0.16,0.02
787625160,1.00,-0.16,0.02
787627194,1.00,-0.16,0.02
787629178,0.96,-0.17,0.03
787631175,0.96,-0.17,0.03
787633180,0.96,-0.17,0.03
787635229,0.96,-0.17,0.03
787637181,0.96,-0.17,0.03
787639182,0.98,-0.16,0.03
787641156,0.98,-0.16,0.03
787643147,0.98,-0.16,0.03
787645147,0.98,-0.16,0.03
787647147,0.98,-0.16,0.03
787649254,0.98,-0.15,0.04
